id,pubmed_id,bibliography,is_bibliography
253,25519092,"Dal Sasso AA,BelÃ©m LC,Zanetti G,Souza CA,Escuissato DL,Irion KL,GuimarÃ£es MD,Marchiori E. Birt-Hogg-DubÃ© syndrome. State-of-the-art review with emphasis on pulmonary involvement. Respir Med.. 2015;109(3):289-96.",1
254,25519458,"Benusiglio PR,Giraud S,Deveaux S,MÃ©jean A,Correas JM,Joly D,Timsit MO,Ferlicot S,Verkarre V,Abadie C,Chauveau D,Leroux D,Avril MF,Cordier JF,Richard S, . Renal cell tumour characteristics in patients with the Birt-Hogg-DubÃ© cancer susceptibility syndrome: a retrospective, multicentre study. Orphanet J Rare Dis.. 2014;9():163.",1
255,25611110,"Cassol C,Mete O. Endocrine manifestations of von Hippel-Lindau disease. Arch Pathol Lab Med.. 2015;139(2):263-8.",1
256,25818337,"Lehnhardt A,Karnatz C,Ahlenstiel-Grunow T,Benz K,Benz MR,Budde K,BÃ¼scher AK,Fehr T,FeldkÃ¶tter M,Graf N,HÃ¶cker B,Jungraithmayr T,Klaus G,Koehler B,Konrad M,Kranz B,Montoya CR,MÃ¼ller D,Neuhaus TJ,Oh J,Pape L,Pohl M,Royer-Pokora B,Querfeld U,Schneppenheim R,Staude H,SpartÃ  G,Timmermann K,Wilkening F,Wygoda S,Bergmann C,Kemper MJ. Clinical and molecular characterization of patients with heterozygous mutations in wilms tumor suppressor gene 1. Clin J Am Soc Nephrol.. 2015;10(5):825-31.",1
257,25921057,"Russell B,Johnston JJ,Biesecker LG,Kramer N,Pickart A,Rhead W,Tan WH,Brownstein CA,Kate Clarkson L,Dobson A,Rosenberg AZ,Vergano SA,Helm BM,Harrison RE,Graham JM. Clinical management of patients with ASXL1 mutations and Bohring-Opitz syndrome, emphasizing the need for Wilms tumor surveillance. Am J Med Genet A.. 2015;167A(9):2122-31.",1
258,25938944,"Weren RD,Ligtenberg MJ,Kets CM,de Voer RM,Verwiel ET,Spruijt L,van Zelst-Stams WA,Jongmans MC,Gilissen C,Hehir-Kwa JY,Hoischen A,Shendure J,Boyle EA,Kamping EJ,Nagtegaal ID,Tops BB,Nagengast FM,Geurts van Kessel A,van Krieken JH,Kuiper RP,Hoogerbrugge N. A germline homozygous mutation in the base-excision repair gene NTHL1 causes adenomatous polyposis and colorectal cancer. Nat Genet.. 2015;47(6):668-71.",1
259,25940403,"Glousker G,Touzot F,Revy P,Tzfati Y,Savage SA. Unraveling the pathogenesis of Hoyeraal-Hreidarsson syndrome, a complex telomere biology disorder. Br J Haematol.. 2015;170(4):457-71.",1
260,25951892,"Faheem M,Naseer MI,Rasool M,Chaudhary AG,Kumosani TA,Ilyas AM,Pushparaj P,Ahmed F,Algahtani HA,Al-Qahtani MH,Saleh Jamal H. Molecular genetics of human primary microcephaly: an overview. BMC Med Genomics.. 2015;8 Suppl 1(Suppl 1):S4.",1
261,26008905,"Alston CL,Ceccatelli Berti C,Blakely EL,OlÃ¡hovÃ¡ M,He L,McMahon CJ,Olpin SE,Hargreaves IP,Nolli C,McFarland R,Goffrini P,O'Sullivan MJ,Taylor RW. A recessive homozygous p.Asp92Gly SDHD mutation causes prenatal cardiomyopathy and a severe mitochondrial complex II deficiency. Hum Genet.. 2015;134(8):869-79.",1
262,26022962,"Kannengiesser C,Borie R,MÃ©nard C,RÃ©ocreux M,NitschkÃ© P,Gazal S,Mal H,TaillÃ© C,Cadranel J,Nunes H,Valeyre D,Cordier JF,Callebaut I,Boileau C,Cottin V,Grandchamp B,Revy P,Crestani B. Heterozygous RTEL1 mutations are associated with familial pulmonary fibrosis. Eur Respir J.. 2015;46(2):474-85.",1
263,26050521,"Teive HA,Moro A,Moscovich M,Arruda WO,Munhoz RP,Raskin S,Ashizawa T. Ataxia-telangiectasia - A historical review and a proposal for a new designation: ATM syndrome. J Neurol Sci.. 2015;355(1-2):3-6.",1
264,26050940,"Morris-Rosendahl DJ,Kaindl AM. What next-generation sequencing (NGS) technology has enabled us to learn about primary autosomal recessive microcephaly (MCPH). Mol Cell Probes.. 2015;29(5):271-81.",1
265,26130139,"Correa R,Salpea P,Stratakis CA. Carney complex: an update. Eur J Endocrinol.. 2015;173(4):M85-97.",1
266,26133394,"Bellido F,Pineda M,Aiza G,ValdÃ©s-Mas R,Navarro M,Puente DA,Pons T,GonzÃ¡lez S,Iglesias S,Darder E,PiÃ±ol V,Soto JL,Valencia A,Blanco I,Urioste M,Brunet J,LÃ¡zaro C,CapellÃ¡ G,Puente XS,Valle L. POLE and POLD1 mutations in 529 kindred with familial colorectal cancer and/or polyposis: review of reported cases and recommendations for genetic testing and surveillance. Genet Med.. 2016;18(4):325-32.",1
267,26162409,"Tawana K,Wang J,Renneville A,BÃ¶dÃ¶r C,Hills R,Loveday C,Savic A,Van Delft FW,Treleaven J,Georgiades P,Uglow E,Asou N,Uike N,Debeljak M,Jazbec J,Ancliff P,Gale R,Thomas X,Mialou V,DÃ¶hner K,Bullinger L,Mueller B,Pabst T,Stelljes M,Schlegelberger B,Wozniak E,Iqbal S,Okosun J,Araf S,Frank AK,Lauridsen FB,Porse B,Nerlov C,Owen C,Dokal I,Gribben J,Smith M,Preudhomme C,Chelala C,Cavenagh J,Fitzgibbon J. Disease evolution and outcomes in familial AML with germline CEBPA mutations. Blood.. 2015;126(10):1214-23.",1
268,26175287,"Ouchi-Uchiyama M,Sasahara Y,Kikuchi A,Goi K,Nakane T,Ikeno M,Noguchi Y,Uike N,Miyajima Y,Matsubara K,Koh K,Sugita K,Imaizumi M,Kure S. Analyses of Genetic and Clinical Parameters for Screening Patients With Inherited Thrombocytopenia with Small or Normal-Sized Platelets. Pediatr Blood Cancer.. 2015;62(12):2082-8.",1
269,26178382,"Rojnueangnit K,Xie J,Gomes A,Sharp A,Callens T,Chen Y,Liu Y,Cochran M,Abbott MA,Atkin J,Babovic-Vuksanovic D,Barnett CP,Crenshaw M,Bartholomew DW,Basel L,Bellus G,Ben-Shachar S,Bialer MG,Bick D,Blumberg B,Cortes F,David KL,Destree A,Duat-Rodriguez A,Earl D,Escobar L,Eswara M,Ezquieta B,Frayling IM,Frydman M,Gardner K,Gripp KW,HernÃ¡ndez-Chico C,Heyrman K,Ibrahim J,Janssens S,Keena BA,Llano-Rivas I,Leppig K,McDonald M,Misra VK,Mulbury J,Narayanan V,Orenstein N,Galvin-Parton P,Pedro H,Pivnick EK,Powell CM,Randolph L,Raskin S,Rosell J,Rubin K,Seashore M,Schaaf CP,Scheuerle A,Schultz M,Schorry E,Schnur R,Siqveland E,Tkachuk A,Tonsgard J,Upadhyaya M,Verma IC,Wallace S,Williams C,Zackai E,Zonana J,Lazaro C,Claes K,Korf B,Martin Y,Legius E,Messiaen L. High Incidence of Noonan Syndrome Features Including Short Stature and Pulmonic Stenosis in Patients carrying NF1 Missense Mutations Affecting p.Arg1809: Genotype-Phenotype Correlation. Hum Mutat.. 2015;36(11):1052-63.",1
270,26182300,"Hansford S,Kaurah P,Li-Chang H,Woo M,Senz J,Pinheiro H,Schrader KA,Schaeffer DF,Shumansky K,Zogopoulos G,Santos TA,Claro I,Carvalho J,Nielsen C,Padilla S,Lum A,Talhouk A,Baker-Lange K,Richardson S,Lewis I,Lindor NM,Pennell E,MacMillan A,Fernandez B,Keller G,Lynch H,Shah SP,Guilford P,Gallinger S,Corso G,Roviello F,Caldas C,Oliveira C,Pharoah PD,Huntsman DG. Hereditary Diffuse Gastric Cancer Syndrome: CDH1 Mutations and Beyond. JAMA Oncol.. 2015;1(1):23-32.",1
271,26186299,"HernÃ¡ndez-RamÃ­rez LC,Gabrovska P,DÃ©nes J,Stals K,Trivellin G,Tilley D,Ferrau F,Evanson J,Ellard S,Grossman AB,Roncaroli F,Gadelha MR,Korbonits M, . Landscape of Familial Isolated and Young-Onset Pituitary Adenomas: Prospective Diagnosis in AIP Mutation Carriers. J Clin Endocrinol Metab.. 2015;100(9):E1242-54.",1
272,26259135,"Niemeijer ND,Papathomas TG,Korpershoek E,de Krijger RR,Oudijk L,Morreau H,Bayley JP,Hes FJ,Jansen JC,Dinjens WN,Corssmit EP. Succinate Dehydrogenase (SDH)-Deficient Pancreatic Neuroendocrine Tumor Expands the SDH-Related Tumor Spectrum. J Clin Endocrinol Metab.. 2015;100(10):E1386-93.",1
273,26271390,"Wolska-KuÅ›nierz B,Gregorek H,Chrzanowska K,PiÄ…tosa B,Pietrucha B,HeropolitaÅ„ska-Pliszka E,Pac M,Klaudel-Dreszler M,Kostyuchenko L,Pasic S,Marodi L,Belohradsky BH,ÄŒiÅ¾nÃ¡r P,Shcherbina A,Kilic SS,Baumann U,Seidel MG,Gennery AR,Syczewska M,MikoÅ‚uÄ‡ B,KaÅ‚wak K,StyczyÅ„ski J,Pieczonka A,Drabko K,WakuliÅ„ska A,Gathmann B,Albert MH,SkarÅ¼yÅ„ska U,Bernatowska E, . Nijmegen Breakage Syndrome: Clinical and Immunological Features, Long-Term Outcome and Treatment Options - a Retrospective Analysis. J Clin Immunol.. 2015;35(6):538-49.",1
274,26315354,"Ramus SJ,Song H,Dicks E,Tyrer JP,Rosenthal AN,Intermaggio MP,Fraser L,Gentry-Maharaj A,Hayward J,Philpott S,Anderson C,Edlund CK,Conti D,Harrington P,Barrowdale D,Bowtell DD,Alsop K,Mitchell G, ,Cicek MS,Cunningham JM,Fridley BL,Alsop J,Jimenez-Linan M,Poblete S,Lele S,Sucheston-Campbell L,Moysich KB,Sieh W,McGuire V,Lester J,Bogdanova N,DÃ¼rst M,Hillemanns P, ,Odunsi K,Whittemore AS,Karlan BY,DÃ¶rk T,Goode EL,Menon U,Jacobs IJ,Antoniou AC,Pharoah PD,Gayther SA. Germline Mutations in the BRIP1, BARD1, PALB2, and NBN Genes in Women With Ovarian Cancer. J Natl Cancer Inst.. 2015;107(11):.",1
275,26337759,"Read J,Wadt KA,Hayward NK. Melanoma genetics. J Med Genet.. 2016;53(1):1-14.",1
276,26347711,"Costa MH,Ortiga-Carvalho TM,Violante AD,Vaisman M. Pheochromocytomas and Paragangliomas: Clinical and Genetic Approaches. Front Endocrinol (Lausanne).. 2015;6():126.",1
277,26358404,"de Voer RM,Hahn MM,Mensenkamp AR,Hoischen A,Gilissen C,Henkes A,Spruijt L,van Zelst-Stams WA,Kets CM,Verwiel ET,Nagtegaal ID,Schackert HK,van Kessel AG,Hoogerbrugge N,Ligtenberg MJ,Kuiper RP. Deleterious Germline BLM Mutations and the Risk for Early-onset Colorectal Cancer. Sci Rep.. 2015;5():14060.",1
278,26364555,"Dangiolo SB,Wilson A,Jobanputra V,Anyane-Yeboa K. Bohring-Opitz syndrome (BOS) with a new ASXL1 pathogenic variant: Review of the most prevalent molecular and phenotypic features of the syndrome. Am J Med Genet A.. 2015;167A(12):3161-6.",1
279,26380542,"Gelb BD,Roberts AE,Tartaglia M. Cardiomyopathies in Noonan syndrome and the other RASopathies. Prog Pediatr Cardiol.. 2015;39(1):13-19.",1
280,26385421,"Joost P,Therkildsen C,Dominguez-Valentin M,JÃ¶nsson M,Nilbert M. Urinary Tract Cancer in Lynch Syndrome; Increased Risk in Carriers of MSH2 Mutations. Urology.. 2015;86(6):1212-7.",1
281,26424751,"Lawrenson K,Iversen ES,Tyrer J,Weber RP,Concannon P,Hazelett DJ,Li Q,Marks JR,Berchuck A,Lee JM,Aben KK,Anton-Culver H,Antonenkova N, , ,Bandera EV,Bean Y,Beckmann MW,Bisogna M,Bjorge L,Bogdanova N,Brinton LA,Brooks-Wilson A,Bruinsma F,Butzow R,Campbell IG,Carty K,Chang-Claude J,Chenevix-Trench G,Chen A,Chen Z,Cook LS,Cramer DW,Cunningham JM,Cybulski C,Plisiecka-Halasa J,Dennis J,Dicks E,Doherty JA,DÃ¶rk T,du Bois A,Eccles D,Easton DT,Edwards RP,Eilber U,Ekici AB,Fasching PA,Fridley BL,Gao YT,Gentry-Maharaj A,Giles GG,Glasspool R,Goode EL,Goodman MT,Gronwald J,Harter P,Hasmad HN,Hein A,Heitz F,Hildebrandt MA,Hillemanns P,Hogdall E,Hogdall C,Hosono S,Jakubowska A,Paul J,Jensen A,Karlan BY,Kjaer SK,Kelemen LE,Kellar M,Kelley JL,Kiemeney LA,Krakstad C,Lambrechts D,Lambrechts S,Le ND,Lee AW,Cannioto R,Leminen A,Lester J,Levine DA,Liang D,Lissowska J,Lu K,Lubinski J,Lundvall L,Massuger LF,Matsuo K,McGuire V,McLaughlin JR,Nevanlinna H,McNeish I,Menon U,Modugno F,Moysich KB,Narod SA,Nedergaard L,Ness RB,Noor Azmi MA,Odunsi K,Olson SH,Orlow I,Orsulic S,Pearce CL,Pejovic T,Pelttari LM,Permuth-Wey J,Phelan CM,Pike MC,Poole EM,Ramus SJ,Risch HA,Rosen B,Rossing MA,Rothstein JH,Rudolph A,Runnebaum IB,Rzepecka IK,Salvesen HB,Budzilowska A,Sellers TA,Shu XO,Shvetsov YB,Siddiqui N,Sieh W,Song H,Southey MC,Sucheston L,Tangen IL,Teo SH,Terry KL,Thompson PJ,Timorek A,Tworoger SS,Van Nieuwenhuysen E,Vergote I,Vierkant RA,Wang-Gohrke S,Walsh C,Wentzensen N,Whittemore AS,Wicklund KG,Wilkens LR,Woo YL,Wu X,Wu AH,Yang H,Zheng W,Ziogas A,Coetzee GA,Freedman ML,Monteiro AN,Moes-Sosnowska J,Kupryjanczyk J,Pharoah PD,Gayther SA,Schildkraut JM. Common variants at the CHEK2 gene locus and risk of epithelial ovarian cancer. Carcinogenesis.. 2015;36(11):1341-53.",1
282,26436111,"Ganetzky R,Finn E,Bagchi A,Zollo O,Conlin L,Deardorff M,Harr M,Simpson MA,McGrath JA,Zackai E,Lemmon MA,Sondheimer N. EGFR mutations cause a lethal syndrome of epithelial dysfunction with progeroid features. Mol Genet Genomic Med.. 2015;3(5):452-8.",1
283,26446362,"Aoki Y,Niihori T,Inoue S,Matsubara Y. Recent advances in RASopathies. J Hum Genet.. 2016;61(1):33-9.",1
284,26483394,"Hu C,Hart SN,Bamlet WR,Moore RM,Nandakumar K,Eckloff BW,Lee YK,Petersen GM,McWilliams RR,Couch FJ. Prevalence of Pathogenic Mutations in Cancer Predisposition Genes among Pancreatic Cancer Patients. Cancer Epidemiol Biomarkers Prev.. 2016;25(1):207-11.",1
285,26559593,"Rivera B,CastellsaguÃ© E,Bah I,van Kempen LC,Foulkes WD. Biallelic NTHL1 Mutations in a Woman with Multiple Primary Tumors. N Engl J Med.. 2015;373(20):1985-6.",1
286,26564076,"Mester J,Charis E. PTEN hamartoma tumor syndrome. Handb Clin Neurol.. 2015;132():129-37.",1
287,26636501,"Bassett JK,Douzgou S,Kerr B. Severe constipation in a patient with Myhre syndrome: a case report. Clin Dysmorphol.. 2016;25(2):54-7.",1
288,26657901,"MÃ¸ller P,SeppÃ¤lÃ¤ T,Bernstein I,Holinski-Feder E,Sala P,Evans DG,Lindblom A,Macrae F,Blanco I,Sijmons R,Jeffries J,Vasen H,Burn J,Nakken S,Hovig E,RÃ¸dland EA,Tharmaratnam K,de Vos Tot Nederveen Cappel WH,Hill J,Wijnen J,Green K,Lalloo F,Sunde L,Mints M,Bertario L,Pineda M,Navarro M,Morak M,Renkonen-Sinisalo L,Frayling IM,Plazzer JP,Pylvanainen K,Sampson JR,Capella G,Mecklin JP,MÃ¶slein G, . Cancer incidence and survival in Lynch syndrome patients receiving colonoscopic and gynaecological surveillance: first report from the prospective Lynch syndrome database. Gut.. 2017;66(3):464-472.",1
289,26681312,"Susswein LR,Marshall ML,Nusbaum R,Vogel Postula KJ,Weissman SM,Yackowski L,Vaccari EM,Bissonnette J,Booker JK,Cremona ML,Gibellini F,Murphy PD,Pineda-Alvarez DE,Pollevick GD,Xu Z,Richard G,Bale S,Klein RT,Hruska KS,Chung WK. Pathogenic and likely pathogenic variant prevalence among the first 10,000 patients referred for next-generation cancer panel testing. Genet Med.. 2016;18(8):823-32.",1
290,26691986,"Saksens NT,Krebs MP,Schoenmaker-Koller FE,Hicks W,Yu M,Shi L,Rowe L,Collin GB,Charette JR,Letteboer SJ,Neveling K,van Moorsel TW,Abu-Ltaif S,De Baere E,Walraedt S,Banfi S,Simonelli F,Cremers FP,Boon CJ,Roepman R,Leroy BP,Peachey NS,Hoyng CB,Nishina PM,den Hollander AI. Mutations in CTNNA1 cause butterfly-shaped pigment dystrophy and perturbed retinal pigment epithelium integrity. Nat Genet.. 2016;48(2):144-51.",1
291,26700119,"van den Broek AJ,van 't Veer LJ,Hooning MJ,Cornelissen S,Broeks A,Rutgers EJ,Smit VT,Cornelisse CJ,van Beek M,Janssen-Heijnen ML,Seynaeve C,Westenend PJ,Jobsen JJ,Siesling S,Tollenaar RA,van Leeuwen FE,Schmidt MK. Impact of Age at Primary Breast Cancer on Contralateral Breast Cancer Risk in BRCA1/2 Mutation Carriers. J Clin Oncol.. 2016;34(5):409-18.",1
292,26712909,"Lewinsohn M,Brown AL,Weinel LM,Phung C,Rafidi G,Lee MK,Schreiber AW,Feng J,Babic M,Chong CE,Lee Y,Yong A,Suthers GK,Poplawski N,Altree M,Phillips K,Jaensch L,Fine M,D'Andrea RJ,Lewis ID,Medeiros BC,Pollyea DA,King MC,Walsh T,Keel S,Shimamura A,Godley LA,Hahn CN,Churpek JE,Scott HS. Novel germ line DDX41 mutations define families with a lower age of MDS/AML onset and lymphoid malignancies. Blood.. 2016;127(8):1017-23.",1
293,26720728,"Norquist BM,Harrell MI,Brady MF,Walsh T,Lee MK,Gulsuner S,Bernards SS,Casadei S,Yi Q,Burger RA,Chan JK,Davidson SA,Mannel RS,DiSilvestro PA,Lankes HA,Ramirez NC,King MC,Swisher EM,Birrer MJ. Inherited Mutations in Women With Ovarian Carcinoma. JAMA Oncol.. 2016;2(4):482-90.",1
294,26722403,"Jiang Q,Zhang Y,Zhou YH,Hou YY,Wang JY,Li JL,Li M,Tong HX,Lu WQ. A novel germline mutation in SDHA identified in a rare case of gastrointestinal stromal tumor complicated with renal cell carcinoma. Int J Clin Exp Pathol.. 2015;8(10):12188-97.",1
295,26763073,"Elli FM,Bordogna P,de Sanctis L,Giachero F,Verrua E,Segni M,Mazzanti L,Boldrin V,Toromanovic A,Spada A,Mantovani G. Screening of PRKAR1A and PDE4D in a Large Italian Series of Patients Clinically Diagnosed With Albright Hereditary Osteodystrophy and/or Pseudohypoparathyroidism. J Bone Miner Res.. 2016;31(6):1215-24.",1
296,26833487,"Watson GA,Kelly D,Melland-Smith M,Gleeson J,McEntee G,Kelly CM,McCaffrey JA. Get the GIST? An overview of gastrointestinal stromal tumours. Ir J Med Sci.. 2016;185(2):319-26.",1
297,26905905,"Walton SJ,Kallenberg FG,Clark SK,Dekker E,Latchford A. Frequency and Features of Duodenal Adenomas in Patients WithÂ MUTYH-Associated Polyposis. Clin Gastroenterol Hepatol.. 2016;14(7):986-92.",1
298,27013479,"Dominguez-Valentin M,Joost P,Therkildsen C,Jonsson M,Rambech E,Nilbert M. Frequent mismatch-repair defects link prostate cancer to Lynch syndrome. BMC Urol.. 2016;16():15.",1
299,2705469,"Walpole IR,Cullity G. Juvenile polyposis: a case with early presentation and death attributable to adenocarcinoma of the pancreas. Am J Med Genet.. 1989;32(1):1-8.",1
300,27087319,"Li J,Woods SL,Healey S,Beesley J,Chen X,Lee JS,Sivakumaran H,Wayte N,Nones K,Waterfall JJ,Pearson J,Patch AM,Senz J,Ferreira MA,Kaurah P,Mackenzie R,Heravi-Moussavi A,Hansford S,Lannagan TRM,Spurdle AB,Simpson PT,da Silva L,Lakhani SR,Clouston AD,Bettington M,Grimpen F,Busuttil RA,Di Costanzo N,Boussioutas A,Jeanjean M,Chong G,Fabre A,Olschwang S,Faulkner GJ,Bellos E,Coin L,Rioux K,Bathe OF,Wen X,Martin HC,Neklason DW,Davis SR,Walker RL,Calzone KA,Avital I,Heller T,Koh C,Pineda M,Rudloff U,Quezado M,Pichurin PN,Hulick PJ,Weissman SM,Newlin A,Rubinstein WS,Sampson JE,Hamman K,Goldgar D,Poplawski N,Phillips K,Schofield L,Armstrong J,Kiraly-Borri C,Suthers GK,Huntsman DG,Foulkes WD,Carneiro F,Lindor NM,Edwards SL,French JD,Waddell N,Meltzer PS,Worthley DL,Schrader KA,Chenevix-Trench G. Point Mutations in Exon 1B of APC Reveal Gastric Adenocarcinoma and Proximal Polyposis of the Stomach as a Familial Adenomatous Polyposis Variant. Am J Hum Genet.. 2016;98(5):830-842.",1
301,27112364,"Marabelli M,Cheng SC,Parmigiani G. Penetrance of ATM Gene Mutations in Breast Cancer: A Meta-Analysis of Different Measures of Risk. Genet Epidemiol.. 2016;40(5):425-31.",1
302,27264197,"Zarate YA,Bhoj E,Kaylor J,Li D,Tsurusaki Y,Miyake N,Matsumoto N,Phadke S,Escobar L,Irani A,Hakonarson H,Schrier Vergano SA. SMARCE1, a rare cause of Coffin-Siris Syndrome: Clinical description of three additional cases. Am J Med Genet A.. 2016;170(8):1967-73.",1
303,27296296,"Tung N,Domchek SM,Stadler Z,Nathanson KL,Couch F,Garber JE,Offit K,Robson ME. Counselling framework for moderate-penetrance cancer-susceptibility mutations. Nat Rev Clin Oncol.. 2016;13(9):581-8.",1
304,27302097,"Lin AE,Michot C,Cormier-Daire V,L'Ecuyer TJ,Matherne GP,Barnes BH,Humberson JB,Edmondson AC,Zackai E,O'Connor MJ,Kaplan JD,Ebeid MR,Krier J,Krieg E,Ghoshhajra B,Lindsay ME. Gain-of-function mutations in SMAD4 cause a distinctive repertoire of cardiovascular phenotypes in patients with Myhre syndrome. Am J Med Genet A.. 2016;170(10):2617-31.",1
305,27306910,"Streff H,Profato J,Ye Y,Nebgen D,Peterson SK,Singletary C,Arun BK,Litton JK. Cancer Incidence in First- and Second-Degree Relatives of BRCA1 and BRCA2 Mutation Carriers. Oncologist.. 2016;21(7):869-74.",1
306,27343414,"Repak R,Kohoutova D,Podhola M,Rejchrt S,Minarik M,Benesova L,Lesko M,Bures J. The first European family with gastric adenocarcinoma and proximal polyposis of the stomach: case report and review ofÂ the literature. Gastrointest Endosc.. 2016;84(4):718-25.",1
307,27433846,"Pritchard CC,Mateo J,Walsh MF,De Sarkar N,Abida W,Beltran H,Garofalo A,Gulati R,Carreira S,Eeles R,Elemento O,Rubin MA,Robinson D,Lonigro R,Hussain M,Chinnaiyan A,Vinson J,Filipenko J,Garraway L,Taplin ME,AlDubayan S,Han GC,Beightol M,Morrissey C,Nghiem B,Cheng HH,Montgomery B,Walsh T,Casadei S,Berger M,Zhang L,Zehir A,Vijai J,Scher HI,Sawyers C,Schultz N,Kantoff PW,Solit D,Robson M,Van Allen EM,Offit K,de Bono J,Nelson PS. Inherited DNA-Repair Gene Mutations in Men with Metastatic Prostate Cancer. N Engl J Med.. 2016;375(5):443-53.",1
308,27476653,"Adam R,Spier I,Zhao B,Kloth M,Marquez J,Hinrichsen I,Kirfel J,Tafazzoli A,Horpaopan S,Uhlhaas S,Stienen D,Friedrichs N,AltmÃ¼ller J,Laner A,Holzapfel S,Peters S,Kayser K,Thiele H,Holinski-Feder E,Marra G,Kristiansen G,NÃ¶then MM,BÃ¼ttner R,MÃ¶slein G,Betz RC,Brieger A,Lifton RP,Aretz S. Exome Sequencing Identifies Biallelic MSH3 Germline Mutations as a Recessive Subtype of Colorectal Adenomatous Polyposis. Am J Hum Genet.. 2016;99(2):337-51.",1
309,27528712,"Speedy HE,Kinnersley B,Chubb D,Broderick P,Law PJ,Litchfield K,Jayne S,Dyer MJS,Dearden C,Follows GA,Catovsky D,Houlston RS. Germ line mutations in shelterin complex genes are associated with familial chronic lymphocytic leukemia. Blood.. 2016;128(19):2319-2326.",1
310,27562837,"Garavelli L,Maini I,Baccilieri F,Ivanovski I,Pollazzon M,Rosato S,Iughetti L,Unger S,Superti-Furga A,Tartaglia M. Natural history and life-threatening complications in Myhre syndrome and review of the literature. Eur J Pediatr.. 2016;175(10):1307-15.",1
311,27572829,"Okada R,Shimura T,Tsukida S,Ando J,Kofunato Y,Momma T,Yashima R,Koyama Y,Suzuki S,Takenoshita S. Concomitant existence of pheochromocytoma in a patient with multiple endocrine neoplasia type 1. Surg Case Rep.. 2016;2(1):84.",1
312,27632928,"Ge Y,Wang Y,Shao W,Jin J,Du M,Ma G,Chu H,Wang M,Zhang Z. Rare variants in BRCA2 and CHEK2 are associated with the risk of urinary tract cancers. Sci Rep.. 2016;6():33542.",1
313,27683074,"Courage C,Jackson CB,Hahn D,Euro L,Nuoffer JM,Gallati S,Schaller A. SDHA mutation with dominant transmission results in complex II deficiency with ocular, cardiac, and neurologic involvement. Am J Med Genet A.. 2017;173(1):225-230.",1
314,27777718,"Ke H,Kazi JU,Zhao H,Sun J. Germline mutations of KIT in gastrointestinal stromal tumor (GIST) and mastocytosis. Cell Biosci.. 2016;6():55.",1
315,27836952,"Borie R,TabÃ¨ze L,Thabut G,Nunes H,Cottin V,Marchand-Adam S,Prevot G,Tazi A,Cadranel J,Mal H,Wemeau-Stervinou L,Bergeron Lafaurie A,Israel-Biet D,Picard C,Reynaud Gaubert M,Jouneau S,Naccache JM,Mankikian J,MÃ©nard C,Cordier JF,Valeyre D,Reocreux M,Grandchamp B,Revy P,Kannengiesser C,Crestani B. Prevalence and characteristics of TERT and TERC mutations in suspected genetic pulmonary fibrosis. Eur Respir J.. 2016;48(6):1721-1731.",1
316,27890237,"Nathan N,Keppler-Noreuil KM,Biesecker LG,Moss J,Darling TN. Mosaic Disorders of the PI3K/PTEN/AKT/TSC/mTORC1 Signaling Pathway. Dermatol Clin.. 2017;35(1):51-60.",1
317,27900359,"Kukita Y,Okami J,Yoneda-Kato N,Nakamae I,Kawabata T,Higashiyama M,Kato J,Kodama K,Kato K. Homozygous inactivation of  is linked to a familial case of multiple primary lung cancer with accompanying cancers in other organs. Cold Spring Harb Mol Case Stud.. 2016;2(6):a001032.",1
318,27989354,"Na R,Zheng SL,Han M,Yu H,Jiang D,Shah S,Ewing CM,Zhang L,Novakovic K,Petkewicz J,Gulukota K,Helseth DL,Quinn M,Humphries E,Wiley KE,Isaacs SD,Wu Y,Liu X,Zhang N,Wang CH,Khandekar J,Hulick PJ,Shevrin DH,Cooney KA,Shen Z,Partin AW,Carter HB,Carducci MA,Eisenberger MA,Denmeade SR,McGuire M,Walsh PC,Helfand BT,Brendler CB,Ding Q,Xu J,Isaacs WB. Germline Mutations in ATM and BRCA1/2 Distinguish Risk for Lethal and Indolent Prostate Cancer and are Associated with Early Age at Death. Eur Urol.. 2017;71(5):740-747.",1
319,28031180,"Valent P,Akin C,Metcalfe DD. Mastocytosis: 2016 updated WHO classification and novel emerging treatment concepts. Blood.. 2017;129(11):1420-1427.",1
320,28099933,"Hoekstra AS,Hensen EF,Jordanova ES,Korpershoek E,van der Horst-Schrivers AN,Cornelisse C,Corssmit EP,Hes FJ,Jansen JC,Kunst HP,Timmers HJ,Bateman A,Eccles D,BovÃ©e JV,Devilee P,Bayley JP. Loss of maternal chromosome 11 is a signature event in SDHAF2, SDHD, and VHL-related paragangliomas, but less significant in SDHB-related paragangliomas. Oncotarget.. 2017;8(9):14525-14536.",1
321,28374168,"Jochmanova I,Wolf KI,King KS,Nambuba J,Wesley R,Martucci V,Raygada M,Adams KT,Prodanov T,Fojo AT,Lazurova I,Pacak K. SDHB-related pheochromocytoma and paraganglioma penetrance and genotype-phenotype correlations. J Cancer Res Clin Oncol.. 2017;143(8):1421-1435.",1
322,28418444,"Couch FJ,Shimelis H,Hu C,Hart SN,Polley EC,Na J,Hallberg E,Moore R,Thomas A,Lilyquist J,Feng B,McFarland R,Pesaran T,Huether R,LaDuca H,Chao EC,Goldgar DE,Dolinsky JS. Associations Between Cancer Predisposition Testing Panel Genes and Breast Cancer. JAMA Oncol.. 2017;3(9):1190-1196.",1
